name,gs_email,as_pc_chair,as_pc,as_session_chair,as_panelist,as_keynote_speaker,as_author,pc_chairs,pcs,session_chairs,panels,keynotes,papers,gender,country,sector
"Wang, Aosen",@buffalo.edu,0,0,0,0,0,1,,,,,,ISCA,NA,us,edu
"Wang, Benyou",@tencent.com,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,com
"Wang, Bin",@iie.ac.cn,0,1,0,0,0,0,,SIGIR,,,,,M,cn,edu
"Wang, Binfeng",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Wang, Binghui",,0,0,0,0,0,1,,,,,,ICDM,NA,NA,NA
"Wang, Bolun",@cs.ucsb.edu,0,0,0,0,0,1,,,,,,IMC,NA,ed,edu
"Wang, Bow-Yaw",,0,0,0,0,0,1,,,,,,CCS,NA,NA,NA
"Wang, Brandon",@pixar.com,0,0,0,0,0,1,,,,,,SIGMETRICS,NA,NA,com
"Wang, Can",@zju.edu.cn,0,1,0,0,0,0,,KDD,,,,,M,us,edu
"Wang, Chao",@usc.edu,0,0,0,0,0,1,,,,,,MICRO,NA,ed,edu
"Wang, Chao",@ornl.gov,0,0,0,0,0,1,,,,,,SC,NA,us,gov
"Wang, Chao",@mail.ustc.edu.cn,0,0,0,0,0,1,,,,,,HPCC,NA,ed,edu
"Wang, Chaoran",@illinois.edu,0,0,0,0,0,1,,,,,,CIDR,M,us,edu
"Wang, Chen",@winlab.rutgers.edu,0,0,0,0,0,1,,,,,,CCS,M,us,edu
"Wang, Chen",,0,0,0,0,0,1,,,,,,ICPP,M,NA,NA
"Wang, Cheng",,0,2,0,0,0,4,,"IISWC,IPDPS",,,,"EuroSys,ICPE,SOCC,SIGMETRICS",M,NA,NA
"Wang, Chenglong",,0,0,0,0,0,2,,,,,,"CIDR,PLDI",M,NA,NA
"Wang, Chengwei",@research.att.com,0,1,0,0,0,0,,CLOUD,,,,,NA,NA,com
"Wang, Chi",@microsoft.com,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,com
"Wang, Chuan-Ju",@citi.sinica.edu.tw,0,0,0,0,0,1,,,,,,SIGIR,NA,us,edu
"Wang, Chundong",@sutd.edu.sg,0,0,0,0,0,1,,,,,,SC,NA,us,edu
"Wang, Cliff",,0,0,0,1,0,0,,,,CCS,,,M,NA,NA
"Wang, Daisy Zhe",@cise.ufl.edu,0,2,0,0,0,0,,"SIGMOD,CIDR",,,,,F,ed,edu
"Wang, Dashun",@kellogg.northwestern.edu,0,1,0,0,0,0,,KDD,,,,,M,us,edu
"Wang, Dawei",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Wang, De",,0,1,0,0,0,0,,CLOUD,,,,,M,NA,NA
"Wang, Di",@microsoft.com,0,1,0,0,0,2,,ICAC,,,,"MASCOTS,IISWC",M,NA,com
"Wang, Di",@cs.cmu.edu,0,0,0,0,0,1,,,,,,OOPSLA,M,us,edu
"Wang, Dong",@nd.edu,0,1,0,0,0,0,,KDD,,,,,M,us,edu
"Wang, Fang",,0,0,0,0,0,1,,,,,,ICPP,NA,NA,NA
"Wang, Fei",@med.cornell.edu,0,0,0,0,0,3,,,,,,"KDD,KDD,KDD",F,us,edu
"Wang, Fei",,0,1,0,0,0,0,,ICDM,,,,,F,NA,NA
"Wang, Fei-Yue",,0,0,0,0,1,0,,,,,CLOUD,,M,NA,NA
"Wang, Feiyi",@ornl.gov,0,0,0,0,0,2,,,,,,"SC,HPCC",NA,us,gov
"Wang, Feng",,0,0,0,0,0,1,,,,,,IMC,NA,NA,NA
"Wang, Frank",@mit.edu,0,0,0,0,0,1,,,,,,NSDI,NA,us,edu
"Wang, Guan",@nextev.com,0,1,0,0,0,0,,KDD,,,,,M,NA,com
"Wang, Guangtao",@umich.edu,0,0,0,0,0,1,,,,,,KDD,NA,ed,edu
"Wang, Haining",@udel.edu,0,2,1,0,0,1,,"CCS,ICAC",CCS,,,CCS,M,ed,edu
"Wang, Haitao",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Wang, Haixun",@google.com,0,1,0,0,0,0,,SIGMOD,,,,,M,NA,com
"Wang, Han",@barefootnetworks.com,0,1,1,0,0,0,,SOCC,SOCC,,,,M,NA,com
"Wang, Hao",@vt.edu,0,2,0,0,0,4,,"ICPP,HPCC",,,,"IISWC,SC,IPDPS,IPDPS",M,us,edu
"Wang, Hao",,0,0,0,0,0,2,,,,,,"SIGMOD,ICDM",M,NA,NA
"Wang, Hao",@ece.utoronto.ca,0,0,0,0,0,1,,,,,,HotCloud,M,ca,edu
"Wang, Hao",@rpi.edu,0,0,0,0,0,1,,,,,,FAST,M,us,edu
"Wang, Haoyu",@virginia.edu,0,0,0,0,0,1,,,,,,SPAA,NA,us,edu
"Wang, He",@purdue.edu,0,1,1,0,0,1,,MobiCom,MobiCom,,,Middleware,M,us,edu
"Wang, Hongning",@uthscsa.edu,0,2,0,0,0,1,,"KDD,SIGIR",,,,SIGIR,M,ed,edu
"Wang, Hua",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Wang, Huaimin",,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Wang, Huangxin",@gmu.edu,0,1,0,0,0,0,,IGSC,,,,,F,us,edu
"Wang, Hui",,0,1,0,0,0,0,,SIGMOD,,,,,M,NA,NA
"Wang, Hui",@buaa.edu.cn,0,0,0,0,0,1,,,,,,Cluster,M,us,edu
"Wang, Jason T. L.",@njit.edu,0,1,0,0,0,0,,ICDM,,,,,M,us,edu
"Wang, Ji",,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Wang, Jia",@illinois.edu,0,0,0,0,0,1,,,,,,ICDM,M,us,edu
"Wang, Jia",@research.att.com,0,1,0,0,0,0,,SIGMETRICS,,,,,M,NA,com
"Wang, Jiajun",@utexas.edu,0,0,0,0,0,1,,,,,,ISPASS,NA,ed,edu
"Wang, Jian",@linkedin.com,0,2,0,0,0,0,,"KDD,SIGIR",,,,,F,us,com
"Wang, Jianguo",,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Wang, Jiannan",@sfu.ca,0,1,1,0,0,0,,SIGMOD,SIGMOD,,,,M,ca,edu
"Wang, Jianwu",@umbc.edu,0,1,0,0,0,0,,ICPP,,,,,M,ed,edu
"Wang, Jianyong",@tsinghua.edu.cn,0,1,0,0,0,0,,ICDM,,,,,M,us,edu
"Wang, Jie",@umich.edu,0,0,0,0,0,1,,,,,,KDD,NA,ed,edu
"Wang, Jie",@g.ucla.edu,0,0,0,0,0,1,,,,,,IPDPS,NA,ed,edu
"Wang, Jing",,0,0,0,0,0,1,,,,,,HPCA,NA,NA,NA
"Wang, Jingcheng",,0,0,0,0,0,1,,,,,,MICRO,NA,NA,NA
"Wang, Jingjing",@cs.washington.edu,0,0,0,0,0,3,,,,,,"CIDR,ATC,PODS",F,us,edu
"Wang, Jonathan",,0,0,0,0,0,1,,,,,,CCGrid,NA,NA,NA
"Wang, Ju",@nwu.edu.cn,0,0,0,0,0,1,,,,,,MobiCom,NA,us,edu
"Wang, Jun",@cs.ucl.ac.uk,0,1,1,0,0,1,,SIGIR,SIGIR,,,SIGIR,M,ac,edu
"Wang, Jun",@huawei.com,0,1,0,0,0,1,,ICAC,,,,HPCA,M,NA,com
"Wang, Junchao",,0,0,0,0,0,1,,,,,,EuroPar,NA,NA,NA
"Wang, Junjie",@e.ntu.edu.sg,0,0,0,0,0,1,,,,,,SP,NA,us,edu
"Wang, Kai",@uci.edu,0,0,0,0,0,1,,,,,,ASPLOS,NA,ed,edu
"Wang, Kai",,0,0,0,0,0,1,,,,,,ISCA,NA,NA,NA
"Wang, Ke",@cs.sfu.ca,0,1,0,0,0,0,,KDD,,,,,M,ca,edu
"Wang, Kefei",,0,0,0,0,0,1,,,,,,IPDPS,NA,NA,NA
"Wang, Kewen",MISSING,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Wang, Kuang-Ching",@clemson.edu,0,0,0,0,0,1,,,,,,NDSS,NA,us,edu
"Wang, Kun",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Wang, Liang",,0,0,0,0,0,1,,,,,,SP,NA,NA,NA
"Wang, Lidan",,0,1,0,0,0,0,,SIGIR,,,,,NA,NA,NA
"Wang, Limin",,0,0,0,0,0,1,,,,,,SOCC,NA,NA,NA
"Wang, Lingyu",@ciise.concordia.ca,0,0,0,0,0,1,,,,,,NDSS,NA,ca,edu
"Wang, Liqiang",@cs.ucf.edu,0,0,0,0,0,2,,,,,,"CLOUD,IPDPS",NA,ed,edu
"Wang, Longfei",,0,0,0,0,0,1,,,,,,ISCA,NA,NA,NA
"Wang, Lu",@umich.edu,0,0,0,0,0,1,,,,,,ICDM,NA,ed,edu
"Wang, Luhao",@usc.edu,0,0,0,0,0,1,,,,,,IGSC,NA,ed,edu
"Wang, Meng",,0,1,0,0,0,2,,SIGIR,,,,"ISPASS,SIGIR",M,NA,NA
"Wang, Moyang",,0,0,0,0,0,1,,,,,,MICRO,NA,NA,NA
"Wang, Ningyuan",,0,0,0,0,0,1,,,,,,IPDPS,NA,NA,NA
"Wang, Paul",,0,0,0,0,0,1,,,,,,ATC,NA,NA,NA
"Wang, Peng",,0,0,0,0,0,1,,,,,,OOPSLA,NA,NA,NA
"Wang, Peng",@indiana.edu,0,0,0,0,0,1,,,,,,SP,NA,us,edu
"Wang, Pengfei",,0,0,0,0,0,1,,,,,,KDD,NA,NA,NA
"Wang, Qian",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Wang, Qing",@imdea.org,0,0,0,0,0,2,,,,,,"CoNEXT,CoNEXT",NA,es,edu
"Wang, Qing",,0,0,0,0,0,1,,,,,,NDSS,NA,NA,NA
"Wang, Qingyang",@csc.lsu.edu,0,1,0,0,0,3,,CLOUD,,,,"CCS,CLOUD,CLOUD",M,us,edu
"Wang, Quan",@iie.ac.cn,0,1,0,0,0,0,,SIGIR,,,,,F,cn,edu
"Wang, Rui",,0,0,1,0,0,1,,,HPCC,,,IGSC,M,NA,NA
"Wang, Rujia",@pitt.edu,0,0,0,0,0,1,,,,,,HPCA,NA,us,edu
"Wang, Ruowen",@ncsu.edu,0,0,0,0,0,1,,,,,,SP,NA,us,edu
"Wang, Ruoyu",@cs.ucsb.edu,0,0,0,0,0,4,,,,,,"CCS,SP,NDSS,NDSS",NA,ed,edu
"Wang, Shen",@uic.edu,0,0,0,0,0,1,,,,,,KDD,NA,ed,edu
"Wang, Shiguang",@illinois.edu,0,0,0,0,0,1,,,,,,ICAC,NA,us,edu
"Wang, Shiqi",,0,0,0,0,0,1,,,,,,NDSS,NA,NA,NA
"Wang, Shuaiqiang",@jd.com,0,1,0,0,0,0,,SIGIR,,,,,M,NA,com
"Wang, Shuliang",,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Wang, Sibo",@uq.edu.au,0,0,0,0,0,2,,,,,,"KDD,CIDR",M,ed,edu
"Wang, Sinong",@osu.edu,0,0,0,0,0,1,,,,,,SIGMETRICS,NA,us,edu
"Wang, Stephanie",,0,0,0,0,0,2,,,,,,"SOSP,HotOS",NA,NA,NA
"Wang, Suhang",@asu.edu,0,0,0,0,0,1,,,,,,KDD,NA,us,edu
"Wang, Tao",,0,0,0,0,0,2,,,,,,"ATC,MobiCom",NA,NA,NA
"Wang, Teng",@lbl.gov,0,0,0,0,0,1,,,,,,IPDPS,NA,us,gov
"Wang, Tiancong",,0,0,0,0,0,1,,,,,,MICRO,NA,NA,NA
"Wang, Ting",@cse.lehigh.edu,0,1,0,0,0,0,,KDD,,,,,M,us,edu
"Wang, Ting-Hsiang",,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,NA
"Wang, Walter",,0,0,0,0,0,1,,,,,,ISCA,NA,NA,NA
"Wang, Wei",@cs.ucla.edu,0,2,0,0,0,0,,"KDD,ICDM",,,,,F,ed,edu
"Wang, Wei",,0,0,0,0,0,1,,,,,,HPCC,F,NA,NA
"Wang, Weiren",,0,0,0,0,0,1,,,,,,CCS,NA,NA,NA
"Wang, Weiwei",,0,0,0,0,0,1,,,,,,NDSS,NA,NA,NA
"Wang, Weiyi",,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Wang, Wenhao1",,0,0,0,0,0,1,,,,,,CCS,NA,NA,NA
"Wang, Wenhao2",@iie.ac.cn,0,0,0,0,0,1,,,,,,CCS,NA,cn,edu
"Wang, Wenwen",@cs.umn.edu,0,1,0,0,0,0,,IISWC,,,,,M,ed,edu
"Wang, Xi",@cs.washington.edu,0,0,0,0,0,3,,,,,,"EuroSys,HotStorage,SOSP",NA,us,edu
"Wang, Xi",,0,0,0,0,0,1,,,,,,OOPSLA,NA,NA,NA
"Wang, Xiang",@google.com,0,1,0,0,0,0,,KDD,,,,,M,NA,com
"Wang, Xiang",@u.nus.edu,0,0,0,0,0,2,,,,,,"SIGIR,SIGIR",M,nu,edu
"Wang, Xiao",@cs.umd.edu,0,0,0,0,0,2,,,,,,"CCS,CCS",NA,ed,edu
"Wang, Xiao",@childrens.harvard.edu,0,0,0,0,0,1,,,,,,PPoPP,NA,us,edu
"Wang, Xiaochuan",,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,NA
"Wang, Xiaodong",@cornell.edu,0,0,0,0,0,1,,,,,,HPCA,NA,us,edu
"Wang, Xiaofeng",MISSING,0,2,1,0,0,6,,"CCS,NDSS",CCS,,,"CCS,CCS,CCS,CCS,SP,NDSS",M,NA,NA
"Wang, Xiaoguang",,0,0,0,0,0,1,,,,,,ICDM,NA,NA,NA
"Wang, Xiaoke",,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Wang, Xiaolan",MISSING,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Wang, Xiaoping",,0,0,0,0,0,1,,,,,,VEE,NA,NA,NA
"Wang, Xiaorui",@ece.osu.edu,0,3,1,0,0,5,,"IGSC,Cluster,ICAC",IGSC,,,"IGSC,IGSC,IGSC,ICAC,ICAC",M,us,edu
"Wang, Xin",@berkeley.edu,0,0,0,0,0,1,,,,,,NSDI,NA,us,edu
"Wang, Xin",@fau.edu,0,0,0,0,0,1,,,,,,CoNEXT,NA,us,edu
"Wang, Xin",,0,0,0,0,0,3,,,,,,"PPoPP,IPDPS,SIGMETRICS",NA,NA,NA
"Wang, Xingwei",,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Wang, Xinliang",,0,0,0,0,0,1,,,,,,IPDPS,NA,NA,NA
"Wang, Xinran",,0,0,0,0,0,1,,,,,,HPCA,NA,NA,NA
"Wang, Xinyu",,0,0,0,0,0,1,,,,,,OOPSLA,NA,NA,NA
"Wang, Xuanhui",,0,1,0,0,0,0,,SIGIR,,,,,M,NA,NA
"Wang, Xueqiang",MISSING,0,0,0,0,0,2,,,,,,"CCS,NDSS",NA,NA,NA
"Wang, Yandong",@us.ibm.com,0,0,0,0,0,3,,,,,,"MASCOTS,MASCOTS,HPCC",NA,us,com
"Wang, Yang",,0,0,0,0,0,1,,,,,,ICPP,NA,NA,NA
"Wang, Yang",@cse.unsw.edu.au,0,0,0,0,0,2,,,,,,"ICDM,ICDM",NA,ed,edu
"Wang, Yangzihao",@google.com,0,0,0,0,0,1,,,,,,IPDPS,NA,NA,com
"Wang, Yanzhi",@syr.edu,0,0,0,0,0,2,,,,,,"MICRO,ASPLOS",NA,us,edu
"Wang, Yao",@cornell.edu,0,0,0,0,0,2,,,,,,"HPCA,ISCA",NA,us,edu
"Wang, Yaqing",,0,0,0,0,0,1,,,,,,ICDM,NA,NA,NA
"Wang, Yi",,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Wang, Yida",@intel.com,0,0,0,0,0,1,,,,,,ISC,NA,NA,com
"Wang, Yidan",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Wang, Yifan",,0,0,0,0,0,1,,,,,,IGSC,NA,NA,NA
"Wang, Yilei",@ldu.edu.cn,0,0,0,0,0,1,,,,,,CCS,NA,us,edu
"Wang, Ying",,0,0,0,0,0,1,,,,,,ICPP,M,NA,NA
"Wang, Yingrui",,0,0,0,0,0,1,,,,,,ICPP,NA,NA,NA
"Wang, Yipeng",@ncsu.edu,0,0,0,0,0,2,,,,,,"ISPASS,ISCA",NA,us,edu
"Wang, Yizhen",,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Wang, Yong",@cse.ust.hk,0,0,0,0,0,1,,,,,,KDD,NA,hk,edu
"Wang, Yongqiang",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Wang, Youshi",@ict.ac.cn,0,0,0,0,0,1,,,,,,IGSC,NA,cn,edu
"Wang, Yu",,0,0,0,0,0,1,,,,,,ICDM,NA,NA,NA
"Wang, Yue",@umich.edu,0,1,0,0,0,0,,SIGIR,,,,,M,ed,edu
"Wang, Yue",@microsoft.com,0,0,0,0,0,1,,,,,,SIGMOD,M,NA,com
"Wang, Yuepeng",@csail.mit.edu,0,0,0,0,0,1,,,,,,OOPSLA,NA,us,edu
"Wang, Yuewu",,0,0,0,0,0,1,,,,,,CCS,NA,NA,NA
"Wang, Yuexuan",,0,0,0,0,0,1,,,,,,IPDPS,NA,NA,NA
"Wang, Yushi",,0,0,0,0,0,1,,,,,,SOCC,NA,NA,NA
"Wang, Yushun",,0,0,0,0,0,1,,,,,,NDSS,NA,NA,NA
"Wang, Zhaoguo",MISSING,0,0,0,0,0,1,,,,,,PPoPP,NA,NA,NA
"Wang, Zhaowen",@adobe.com,0,0,0,0,0,1,,,,,,ICDM,NA,NA,com
"Wang, Zhe",@intel.com,0,0,0,0,0,2,,,,,,"MICRO,HPCA",NA,NA,com
"Wang, Zhe",,0,0,0,0,0,1,,,,,,VEE,NA,NA,NA
"Wang, Zheng",@lancaster.ac.uk,0,0,0,0,0,3,,,,,,"Middleware,NDSS,PACT",NA,uk,edu
"Wang, Zhengyu",,0,0,0,0,0,1,,,,,,PODS,NA,NA,NA
"Wang, Zhenning",@sjtu.edu.cn,0,0,0,0,0,1,,,,,,ISCA,NA,us,edu
"Wang, Zhenyu",,0,0,0,0,0,1,,,,,,ICPP,NA,NA,NA
"Wang, Zhi",@cs.fsu.edu,0,1,0,0,0,0,,CCS,,,,,M,us,edu
"Wang, Zhigang",,0,0,0,0,0,1,,,,,,SOCC,NA,NA,NA
"Wang, Zhiliang",,0,0,0,0,0,1,,,,,,MASCOTS,NA,NA,NA
"Wang, Zhiyi",,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Wang, Zhiying",MISSING,0,0,0,0,0,2,,,,,,"MICRO,IPDPS",NA,NA,NA
"Wang, Zhongjie",,0,0,0,0,0,2,,,,,,"IMC,SIGMETRICS",NA,NA,NA
"Wang, Zihao",,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,NA
"Wang, Zijun",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Wang, Ziqi",@pku.edu.cn,0,0,0,0,0,2,,,,,,"NDSS,CIDR",M,us,edu
"Ward, Lee",@sandia.gov,0,0,0,0,0,1,,,,,,IGSC,NA,us,gov
"Wardi, Yorai",,0,0,0,0,0,1,,,,,,HPCA,NA,NA,NA
"Warfel, Thomas",,0,0,0,0,0,1,,,,,,IPDPS,NA,NA,NA
"Warfield, Andrew",@cs.ubc.ca,1,0,1,0,0,3,HotOS,,HotOS,,,"NSDI,SOCC,FAST",M,ca,edu
"Warinschi, Bogdan",@cs.bris.ac.uk,0,1,0,0,0,1,,SP,,,,SP,M,uk,edu
"Warnow, Tandy",,0,0,0,0,1,0,,,,,IPDPS,,F,NA,NA
"Warrior, Marc Anthony",,0,0,0,0,0,1,,,,,,CoNEXT,NA,NA,NA
"Warszawski, Todd",,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Warth, Alessandro",@ycr.org,0,0,0,0,0,1,,,,,,SLE,NA,us,com
"Wasay, Abdul",@g.harvard.edu,0,0,0,0,0,1,,,,,,SIGMOD,NA,us,edu
"Washio, Takashi",,0,2,0,0,0,0,,"KDD,ICDM",,,,,M,NA,NA
"Waston, Robert N. M.",@cl.cam.ac.uk,0,0,0,0,0,1,,,,,,ASPLOS,NA,uk,edu
"Watkins, Noah",@soe.ucsc.edu,0,0,0,0,0,3,,,,,,"EuroSys,HotStorage,HiPC",NA,ed,edu
"Watkinson, Neftali",@uci.edu,0,0,0,0,0,1,,,,,,IISWC,NA,ed,edu
"Watson, Robert N. M.",@cl.cam.ac.uk,0,1,0,0,0,2,,SP,,,,"SIGCOMM,HotOS",M,uk,edu
"Wattenhofer, Roger",@ethz.ch,0,2,0,0,0,0,,"EuroSys,SPAA",,,,,M,ch,edu
"Watts, Philip M.",@ucl.ac.uk,0,0,0,0,0,1,,,,,,HotI,NA,ac,edu
"Watzman, Adi",,0,0,0,0,0,1,,,,,,SP,NA,NA,NA
"Waye, Lucas",@tivo.com,0,0,0,0,0,1,,,,,,CCS,NA,NA,com
"Weatherspoon, Hakim",@cs.cornell.edu,0,3,1,0,0,0,,"HotStorage,SYSTOR,FAST",ATC,,,,M,us,edu
"Weaver, Vince",@maine.edu,0,1,0,0,0,0,,ISPASS,,,,,M,us,edu
"Weber, Ingmar",@acm.org,0,2,0,0,0,0,,"KDD,SIGIR",,,,,M,NA,NA
"Weber, Manuel",@tugraz.at,0,0,0,0,0,1,,,,,,NDSS,NA,at,edu
"Weber, Sam",,0,0,0,0,0,1,,,,,,ATC,NA,NA,NA
"Wee, Hoeteck",@di.ens.fr,0,0,0,0,0,1,,,,,,CCS,NA,fr,edu
"Wegemer, Daniel",@seemoo.tu-darmstadt.de,0,0,0,0,0,1,,,,,,CoNEXT,NA,de,edu
"Wei, Changzhen",,0,0,0,0,0,1,,,,,,SOCC,NA,NA,NA
"Wei, Fan",@stanford.edu,0,0,0,0,0,1,,,,,,KDD,NA,us,edu
"Wei, Furu",@microsoft.com,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,com
"Wei, Gu-Yeon",@eecs.harvard.edu,0,0,0,0,0,1,,,,,,ASPLOS,NA,us,edu
"Wei, Hao",,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Wei, Jinliang",@cs.cmu.edu,0,0,0,0,0,1,,,,,,ATC,NA,us,edu
"Wei, Jishang",,0,0,0,0,0,2,,,,,,"ICDM,ICDM",NA,NA,NA
"Wei, Lei",@ntu.edu.sg,0,0,0,0,0,1,,,,,,SP,NA,us,edu
"Wei, Michael",@cs.ucsd.edu,0,2,1,0,0,2,,"HotStorage,Middleware",HotStorage,,,"NSDI,HotOS",M,ed,edu
"Wei, Qingsong",@dsi.a-star.edu.sg,0,0,0,0,0,1,,,,,,SC,NA,us,edu
"Wei, Shaojun",,0,0,0,0,0,1,,,,,,ISCA,NA,NA,NA
"Wei, Shiyi",,0,0,0,0,0,1,,,,,,PLDI,NA,NA,NA
"Wei, Tan",@us.ibm.com,0,0,0,0,0,1,,,,,,CLOUD,NA,us,com
"Wei, Teng",@wisc.edu,0,0,0,0,0,2,,,,,,"NSDI,MobiCom",NA,us,edu
"Wei, Victor Junqiu",,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Wei, Wei",,0,0,0,0,0,1,,,,,,VEE,NA,NA,NA
"Wei, Xiaochi",@bit.edu.cn,0,0,0,0,0,1,,,,,,SIGIR,NA,us,edu
"Wei, Xiaohui",,0,0,0,0,0,1,,,,,,Cluster,NA,NA,NA
"Wei, Xingda",,0,0,0,0,0,1,,,,,,ATC,NA,NA,NA
"Wei, Yanjie",@siat.ac.cn,0,3,0,0,0,0,,"CCGrid,IPDPS,HPCC",,,,,M,cn,edu
"Wei, Zhewei",@ruc.edu.cn,0,0,0,0,0,1,,,,,,KDD,NA,us,edu
"Wei, Zhi",@njit.edu,0,1,0,0,0,0,,ICDM,,,,,M,us,edu
"Wei, Ziyun",,0,0,0,0,0,1,,,,,,PPoPP,NA,NA,NA
"Weidendorfer, Josef",@in.tum.de,0,1,0,0,0,1,,EuroPar,,,,Cluster,M,de,edu
"Weik, Florian",,0,0,0,0,0,1,,,,,,IPDPS,NA,NA,NA
"Weikum, Gerhard",@mpi-inf.mpg.de,0,2,0,0,0,1,,"SIGIR,CIDR",,,,SIGIR,M,de,gov
"Weil, Sage",,0,1,0,0,0,0,,FAST,,,,,M,NA,NA
"Weiland, Michele",@epcc.ed.ac.uk,0,2,1,1,0,0,,"SC,EuroPar",SC,ISC,,,F,uk,edu
"Weimann, Oren",@cs.haifa.ac.il,0,0,0,0,0,1,,,,,,PODC,NA,il,edu
"Weimer, Westley",@umich.edu,0,0,0,0,0,1,,,,,,OOPSLA,NA,ed,edu
"Weinbub, Josef",@iue.tuwien.ac.at,0,1,0,0,0,0,,IPDPS,,,,,M,at,edu
"Weingarten, Achi-Or",,0,0,0,0,0,1,,,,,,SP,NA,NA,NA
"Weinsberg, Yaron",,0,0,0,0,0,1,,,,,,SOSP,NA,NA,NA
"Weinstein, Or",,0,0,0,0,0,1,,,,,,SP,NA,NA,NA
"Weintraub, Grisha",,0,0,0,0,0,1,,,,,,CCGrid,NA,NA,NA
"Weir, Charles",@lancaster.ac.uk,0,0,0,0,0,1,,,,,,CCS,NA,uk,edu
"Weiss, Yaacov Y.",@ldeo.columbia.edu,0,0,0,0,0,1,,,,,,PODS,NA,us,edu
"Weissbacher, Michael",@ccs.neu.edu,0,0,0,0,0,1,,,,,,CCS,NA,us,edu
"Weisse, Or",,0,0,0,0,0,1,,,,,,ISCA,NA,NA,NA
"Weissenberg, Joanna",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Weissman, Jon",@cs.umn.edu,0,2,0,0,0,1,,"HCW,CCGrid",,,,SYSTOR,M,ed,edu
"Weitz, Konstantin",@uw.edu,0,0,0,0,0,2,,,,,,"CIDR,PLDI",M,ed,edu
"Welch, Brent",MISSING,0,0,0,0,0,1,,,,,,HotOS,NA,NA,NA
"Welch, Jennifer",@cse.tamu.edu,0,2,1,0,0,1,,"PODC,IPDPS",PODC,,,IPDPS,F,us,edu
"Wellein, Gerhard",@fau.de,0,1,0,1,0,1,,IPDPS,,ISC,,ISC,M,de,edu
"Weller, Max",MISSING,0,0,0,0,0,1,,,,,,Middleware,NA,NA,NA
"Wells, Jack",@ornl.gov,0,1,0,0,0,0,,IPDPS,,,,,M,us,gov
"Welsh, Matt",@mdw.la,0,1,0,0,0,0,,MobiCom,,,,,M,us,com
"Wen, Chengyao",,0,0,0,0,0,1,,,,,,Cluster,NA,NA,NA
"Wen, Ji-Rong",@ruc.edu.cn,0,1,0,0,0,1,,SIGIR,,,,SIGIR,M,us,edu
"Wen, Shasha",,0,0,0,0,0,3,,,,,,"ASPLOS,PPoPP,IPDPS",NA,NA,NA
"Wen, Wujie",@pitt.edu,0,0,0,0,0,1,,,,,,IGSC,NA,us,edu
"Wen, Yonggang",@ntu.edu.sg,0,0,0,0,0,1,,,,,,Cluster,NA,us,edu
"Wender, Jan",,0,0,0,1,0,0,,,,ISC,,,M,NA,NA
"Weng, Jian",@jnu.edu.cn,0,0,0,0,0,1,,,,,,CCS,NA,us,edu
"Weng, Xueping",,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Weninger, Tim",@nd.edu,0,1,1,0,0,0,,KDD,KDD,,,,M,us,edu
"Wenisch, Thomas F.",@umich.edu,0,3,0,0,0,4,,"MICRO,ISPASS,HPCA",,,,"EuroSys,SIGMOD,ASPLOS,ISCA",M,ed,edu
"Wenrui, Yan",,0,0,0,0,0,1,,,,,,EuroSys,NA,NA,NA
"Wentzlaff, David",@princeton.edu,0,1,0,0,0,4,,HPCA,,,,"MICRO,HPCA,HotCloud,SOCC",M,us,edu
